61 Q0 CACM-2711 1  32.14720282341114 BM25
61 Q0 CACM-2307 2  29.87719332050996 BM25
61 Q0 CACM-1927 3  29.386321044669373 BM25
61 Q0 CACM-1457 4  28.82635455152337 BM25
61 Q0 CACM-0634 5  28.17357532421411 BM25
61 Q0 CACM-1236 6  26.575031818566625 BM25
61 Q0 CACM-3134 7  25.525019342291795 BM25
61 Q0 CACM-2990 8  24.572188774997073 BM25
61 Q0 CACM-2114 9  23.581253732009504 BM25
61 Q0 CACM-2140 10  23.107197266020975 BM25
61 Q0 CACM-2631 11  21.497950022899083 BM25
61 Q0 CACM-1935 12  21.296893796315953 BM25
61 Q0 CACM-2451 13  21.257031712434422 BM25
61 Q0 CACM-2160 14  20.058991006067025 BM25
61 Q0 CACM-1830 15  19.962170769577522 BM25
61 Q0 CACM-2882 16  19.3709494224864 BM25
61 Q0 CACM-0239 17  19.122325998097065 BM25
61 Q0 CACM-1699 18  18.67552818073166 BM25
61 Q0 CACM-2561 19  18.65563086433724 BM25
61 Q0 CACM-1976 20  18.627815091090845 BM25
61 Q0 CACM-2288 21  18.603777088124996 BM25
61 Q0 CACM-2516 22  18.153898826400038 BM25
61 Q0 CACM-2991 23  17.584016587167135 BM25
61 Q0 CACM-2278 24  17.504117336257522 BM25
61 Q0 CACM-2746 25  17.48794210201751 BM25
61 Q0 CACM-1681 26  17.34423823933312 BM25
61 Q0 CACM-1194 27  16.998042847195425 BM25
61 Q0 CACM-2965 28  16.720988999815745 BM25
61 Q0 CACM-2976 29  16.67554096569336 BM25
61 Q0 CACM-3168 30  16.617873973669504 BM25
61 Q0 CACM-0891 31  16.500532342287247 BM25
61 Q0 CACM-3169 32  16.415539403594888 BM25
61 Q0 CACM-2947 33  16.30579090030033 BM25
61 Q0 CACM-3012 34  16.288837430465357 BM25
61 Q0 CACM-1032 35  15.917995759105104 BM25
61 Q0 CACM-2765 36  15.479266038679668 BM25
61 Q0 CACM-2070 37  15.305851769867385 BM25
61 Q0 CACM-2437 38  14.7297530215805 BM25
61 Q0 CACM-2258 39  14.56879260967116 BM25
61 Q0 CACM-2519 40  14.233209424201744 BM25
61 Q0 CACM-1725 41  14.232361897606209 BM25
61 Q0 CACM-2493 42  14.206449162867287 BM25
61 Q0 CACM-2978 43  14.169442764571173 BM25
61 Q0 CACM-2916 44  14.121849293825518 BM25
61 Q0 CACM-1700 45  14.073343090851193 BM25
61 Q0 CACM-0944 46  13.950818303571994 BM25
61 Q0 CACM-2722 47  13.826580651682281 BM25
61 Q0 CACM-2688 48  13.649882497718592 BM25
61 Q0 CACM-1359 49  13.571024708499158 BM25
61 Q0 CACM-0440 50  13.477104228423038 BM25
61 Q0 CACM-1514 51  13.45905943191464 BM25
61 Q0 CACM-2203 52  13.369546250207428 BM25
61 Q0 CACM-2455 53  13.358728400723606 BM25
61 Q0 CACM-2547 54  13.278224729700717 BM25
61 Q0 CACM-2484 55  13.267061533688615 BM25
61 Q0 CACM-2846 56  13.232812717441966 BM25
61 Q0 CACM-2575 57  13.16336831256987 BM25
61 Q0 CACM-0651 58  13.096072696632405 BM25
61 Q0 CACM-1652 59  12.924125743454145 BM25
61 Q0 CACM-0397 60  12.882831633231639 BM25
61 Q0 CACM-2139 61  12.876042144021813 BM25
61 Q0 CACM-3129 62  12.696719382273535 BM25
61 Q0 CACM-1808 63  12.691567394558849 BM25
61 Q0 CACM-1271 64  12.66302833757311 BM25
61 Q0 CACM-1627 65  12.658659082789494 BM25
61 Q0 CACM-2530 66  12.517253613096504 BM25
61 Q0 CACM-2033 67  12.440327452402334 BM25
61 Q0 CACM-2987 68  12.386204835151252 BM25
61 Q0 CACM-2968 69  12.354597895916628 BM25
61 Q0 CACM-2109 70  12.279333556668513 BM25
61 Q0 CACM-1937 71  12.263394117416277 BM25
61 Q0 CACM-1527 72  12.232763594953628 BM25
61 Q0 CACM-1680 73  12.150884661550625 BM25
61 Q0 CACM-1916 74  12.08060522318959 BM25
61 Q0 CACM-2832 75  12.036710135833388 BM25
61 Q0 CACM-2623 76  12.020884225212285 BM25
61 Q0 CACM-2388 77  11.968189866675303 BM25
61 Q0 CACM-2795 78  11.939378187244468 BM25
61 Q0 CACM-2141 79  11.916459471442028 BM25
61 Q0 CACM-2046 80  11.744693506963173 BM25
61 Q0 CACM-0275 81  11.740631116173933 BM25
61 Q0 CACM-1456 82  11.624361999865464 BM25
61 Q0 CACM-2358 83  11.612539410961256 BM25
61 Q0 CACM-3041 84  11.600746839440935 BM25
61 Q0 CACM-1675 85  11.505998150644086 BM25
61 Q0 CACM-2251 86  11.475603605356039 BM25
61 Q0 CACM-3084 87  11.452593697719408 BM25
61 Q0 CACM-2781 88  11.436972053073358 BM25
61 Q0 CACM-2870 89  11.43558970716082 BM25
61 Q0 CACM-1210 90  11.388386617321029 BM25
61 Q0 CACM-0655 91  11.347325068808082 BM25
61 Q0 CACM-2728 92  11.259718618094764 BM25
61 Q0 CACM-3135 93  11.242752461198133 BM25
61 Q0 CACM-3137 94  11.237674036128137 BM25
61 Q0 CACM-1506 95  11.229944805737762 BM25
61 Q0 CACM-2532 96  11.145428693024073 BM25
61 Q0 CACM-2032 97  11.12083999676576 BM25
61 Q0 CACM-2018 98  11.078032776530055 BM25
61 Q0 CACM-0292 99  10.986297052235518 BM25
61 Q0 CACM-1831 100  10.986297052235518 BM25
