21 Q0 CACM-2337 1  14.518045584154564 BM25
21 Q0 CACM-2325 2  13.229324496075252 BM25
21 Q0 CACM-2997 3  12.51993499052281 BM25
21 Q0 CACM-3086 4  11.877430259681422 BM25
21 Q0 CACM-2932 5  11.214477780536935 BM25
21 Q0 CACM-2927 6  10.747078921477197 BM25
21 Q0 CACM-2837 7  10.638247911915945 BM25
21 Q0 CACM-2110 8  9.325416477250478 BM25
21 Q0 CACM-1309 9  9.082451395719929 BM25
21 Q0 CACM-3131 10  9.055571113160775 BM25
21 Q0 CACM-3018 11  8.970413716208354 BM25
21 Q0 CACM-2454 12  8.868944708282118 BM25
21 Q0 CACM-1658 13  8.670864718908787 BM25
21 Q0 CACM-2828 14  8.576928916938346 BM25
21 Q0 CACM-3055 15  8.480486871566193 BM25
21 Q0 CACM-2702 16  8.254863653607181 BM25
21 Q0 CACM-2936 17  8.209511034214316 BM25
21 Q0 CACM-2950 18  8.101398843611783 BM25
21 Q0 CACM-2743 19  8.040678445582397 BM25
21 Q0 CACM-2784 20  8.029073419775067 BM25
21 Q0 CACM-1659 21  7.800058916653402 BM25
21 Q0 CACM-3163 22  7.7610685472634735 BM25
21 Q0 CACM-2903 23  7.702947974733563 BM25
21 Q0 CACM-2953 24  7.684086216336291 BM25
21 Q0 CACM-3032 25  7.630099953133862 BM25
21 Q0 CACM-3037 26  7.601880480953079 BM25
21 Q0 CACM-1619 27  7.57929634133668 BM25
21 Q0 CACM-2986 28  7.517143837030932 BM25
21 Q0 CACM-2938 29  7.472604158252699 BM25
21 Q0 CACM-2679 30  7.454743039755602 BM25
21 Q0 CACM-2216 31  7.428837267112581 BM25
21 Q0 CACM-2251 32  7.304334861496259 BM25
21 Q0 CACM-2766 33  7.267178525319752 BM25
21 Q0 CACM-0371 34  7.204709193711988 BM25
21 Q0 CACM-3166 35  7.154525324070432 BM25
21 Q0 CACM-2855 36  7.118643300359807 BM25
21 Q0 CACM-3070 37  6.969737583516176 BM25
21 Q0 CACM-2289 38  6.942626495564573 BM25
21 Q0 CACM-3150 39  6.873885798588358 BM25
21 Q0 CACM-2706 40  6.825778679462394 BM25
21 Q0 CACM-2457 41  6.78340179467787 BM25
21 Q0 CACM-2365 42  6.607953544792372 BM25
21 Q0 CACM-2882 43  6.549679932829432 BM25
21 Q0 CACM-3162 44  6.486521700331068 BM25
21 Q0 CACM-3006 45  6.405680940711944 BM25
21 Q0 CACM-2499 46  6.388903808686125 BM25
21 Q0 CACM-2746 47  6.3825177499242525 BM25
21 Q0 CACM-2968 48  6.358515044797906 BM25
21 Q0 CACM-1957 49  6.342244365873927 BM25
21 Q0 CACM-2283 50  6.299370436655261 BM25
21 Q0 CACM-3045 51  6.266583850234201 BM25
21 Q0 CACM-2645 52  6.2585995889235875 BM25
21 Q0 CACM-2092 53  6.238244553609212 BM25
21 Q0 CACM-2272 54  6.232469168558046 BM25
21 Q0 CACM-3140 55  6.22174565937936 BM25
21 Q0 CACM-2226 56  6.189337706828426 BM25
21 Q0 CACM-2490 57  6.172971536664537 BM25
21 Q0 CACM-2033 58  6.166896952874223 BM25
21 Q0 CACM-1392 59  6.158489455065597 BM25
21 Q0 CACM-1719 60  6.1497129011917115 BM25
21 Q0 CACM-2771 61  6.145357700563537 BM25
21 Q0 CACM-0409 62  6.121681298659174 BM25
21 Q0 CACM-2627 63  6.04135007368626 BM25
21 Q0 CACM-2504 64  6.0391858193070105 BM25
21 Q0 CACM-2874 65  6.013998530115605 BM25
21 Q0 CACM-2389 66  6.00846570058467 BM25
21 Q0 CACM-2146 67  5.936820211240894 BM25
21 Q0 CACM-2819 68  5.889438169537728 BM25
21 Q0 CACM-2884 69  5.86633190635061 BM25
21 Q0 CACM-2628 70  5.8646052706180445 BM25
21 Q0 CACM-2703 71  5.82284572516566 BM25
21 Q0 CACM-2035 72  5.807131783826424 BM25
21 Q0 CACM-1886 73  5.803204531801157 BM25
21 Q0 CACM-2863 74  5.7984248096877025 BM25
21 Q0 CACM-2765 75  5.775138744087952 BM25
21 Q0 CACM-1462 76  5.772324741857119 BM25
21 Q0 CACM-2236 77  5.762826997338253 BM25
21 Q0 CACM-2417 78  5.761009580798895 BM25
21 Q0 CACM-1924 79  5.720947998507315 BM25
21 Q0 CACM-1465 80  5.706122516366179 BM25
21 Q0 CACM-1529 81  5.699983928182979 BM25
21 Q0 CACM-1404 82  5.694080664098007 BM25
21 Q0 CACM-2799 83  5.6734393729502575 BM25
21 Q0 CACM-1752 84  5.6372636151774955 BM25
21 Q0 CACM-2313 85  5.62854482817345 BM25
21 Q0 CACM-1491 86  5.618455536379885 BM25
21 Q0 CACM-3046 87  5.616027722161979 BM25
21 Q0 CACM-2276 88  5.607632394321764 BM25
21 Q0 CACM-2263 89  5.60556804567479 BM25
21 Q0 CACM-2892 90  5.590604241204913 BM25
21 Q0 CACM-2273 91  5.571077597044441 BM25
21 Q0 CACM-1035 92  5.545025394510242 BM25
21 Q0 CACM-1766 93  5.5372203898460555 BM25
21 Q0 CACM-2834 94  5.527544076422053 BM25
21 Q0 CACM-3069 95  5.5272103733791305 BM25
21 Q0 CACM-2764 96  5.496270615492073 BM25
21 Q0 CACM-2127 97  5.4858160285294755 BM25
21 Q0 CACM-1551 98  5.475356232347313 BM25
21 Q0 CACM-2267 99  5.474432278188403 BM25
21 Q0 CACM-2505 100  5.471049709426808 BM25
