64 Q0 CACM-2651 1  26.251520102730584 BM25
64 Q0 CACM-1878 2  12.826964358466862 BM25
64 Q0 CACM-3188 3  11.930438999397625 BM25
64 Q0 CACM-0497 4  11.291613689744167 BM25
64 Q0 CACM-1717 5  10.584536213508237 BM25
64 Q0 CACM-1614 6  10.355586053339966 BM25
64 Q0 CACM-0595 7  10.338762429589366 BM25
64 Q0 CACM-2845 8  10.105620445244966 BM25
64 Q0 CACM-2513 9  9.668801951831234 BM25
64 Q0 CACM-1051 10  9.63645837673231 BM25
64 Q0 CACM-1046 11  9.607808495613797 BM25
64 Q0 CACM-3140 12  9.594795561767677 BM25
64 Q0 CACM-1957 13  9.492578529041444 BM25
64 Q0 CACM-2177 14  9.312120749734706 BM25
64 Q0 CACM-1262 15  9.060482610314839 BM25
64 Q0 CACM-3121 16  9.052404460373896 BM25
64 Q0 CACM-1264 17  9.013219504598553 BM25
64 Q0 CACM-1459 18  9.002989069946045 BM25
64 Q0 CACM-3142 19  8.846720323525757 BM25
64 Q0 CACM-1853 20  8.571455497747024 BM25
64 Q0 CACM-0106 21  8.523604156615887 BM25
64 Q0 CACM-2756 22  8.457657456978684 BM25
64 Q0 CACM-2723 23  8.41761638460559 BM25
64 Q0 CACM-2354 24  8.382301614542833 BM25
64 Q0 CACM-2305 25  8.312726646019529 BM25
64 Q0 CACM-2766 26  8.245142989976175 BM25
64 Q0 CACM-1443 27  8.121780869997776 BM25
64 Q0 CACM-0598 28  8.06283980711625 BM25
64 Q0 CACM-3144 29  8.01042583190866 BM25
64 Q0 CACM-3106 30  7.870622751778462 BM25
64 Q0 CACM-1931 31  7.855874231666939 BM25
64 Q0 CACM-2317 32  7.808873253934351 BM25
64 Q0 CACM-1083 33  7.807475364569718 BM25
64 Q0 CACM-1216 34  7.683979000694596 BM25
64 Q0 CACM-3074 35  7.6014192906001075 BM25
64 Q0 CACM-2060 36  7.57588052138731 BM25
64 Q0 CACM-2484 37  7.481435792780761 BM25
64 Q0 CACM-2867 38  7.479748281159746 BM25
64 Q0 CACM-1676 39  7.469373322966591 BM25
64 Q0 CACM-1307 40  7.38742326881522 BM25
64 Q0 CACM-1382 41  7.38201951957133 BM25
64 Q0 CACM-3028 42  7.306224534286274 BM25
64 Q0 CACM-1456 43  7.294563089050003 BM25
64 Q0 CACM-2340 44  7.29402132373468 BM25
64 Q0 CACM-1643 45  7.271606866503731 BM25
64 Q0 CACM-3112 46  7.2350885129890266 BM25
64 Q0 CACM-2905 47  7.210965446697249 BM25
64 Q0 CACM-1625 48  7.169766105870396 BM25
64 Q0 CACM-3069 49  7.13033519377533 BM25
64 Q0 CACM-3102 50  7.07340049915389 BM25
64 Q0 CACM-2232 51  7.05122177493297 BM25
64 Q0 CACM-2390 52  7.047388111550992 BM25
64 Q0 CACM-1486 53  7.044224467342861 BM25
64 Q0 CACM-1390 54  7.002869210315153 BM25
64 Q0 CACM-1424 55  6.98327648740179 BM25
64 Q0 CACM-2355 56  6.973716958066162 BM25
64 Q0 CACM-2622 57  6.940966847149253 BM25
64 Q0 CACM-3057 58  6.915499659084458 BM25
64 Q0 CACM-1368 59  6.87901229411406 BM25
64 Q0 CACM-1072 60  6.853367242605927 BM25
64 Q0 CACM-2358 61  6.84004782342335 BM25
64 Q0 CACM-0796 62  6.82320375267168 BM25
64 Q0 CACM-1255 63  6.798290543649125 BM25
64 Q0 CACM-2179 64  6.787302414612132 BM25
64 Q0 CACM-1098 65  6.769120629354547 BM25
64 Q0 CACM-3202 66  6.767557829408462 BM25
64 Q0 CACM-0944 67  6.708867434057234 BM25
64 Q0 CACM-1013 68  6.676853076672913 BM25
64 Q0 CACM-1012 69  6.647745904103926 BM25
64 Q0 CACM-1415 70  6.62939990415725 BM25
64 Q0 CACM-3031 71  6.623813079585844 BM25
64 Q0 CACM-2184 72  6.6059347987021315 BM25
64 Q0 CACM-3189 73  6.58905997409608 BM25
64 Q0 CACM-2865 74  6.519940891865215 BM25
64 Q0 CACM-1620 75  6.51835667191671 BM25
64 Q0 CACM-2219 76  6.492568922542725 BM25
64 Q0 CACM-0616 77  6.475745030188905 BM25
64 Q0 CACM-2821 78  6.401810427151192 BM25
64 Q0 CACM-1434 79  6.391506451101192 BM25
64 Q0 CACM-0527 80  6.380062639368915 BM25
64 Q0 CACM-2470 81  6.364906577130917 BM25
64 Q0 CACM-0397 82  6.332593321129593 BM25
64 Q0 CACM-0726 83  6.249730259764756 BM25
64 Q0 CACM-2526 84  6.234656696955451 BM25
64 Q0 CACM-1752 85  6.221345998033236 BM25
64 Q0 CACM-1288 86  6.2167377041066345 BM25
64 Q0 CACM-1231 87  6.202364435060637 BM25
64 Q0 CACM-2051 88  6.148787993372801 BM25
64 Q0 CACM-2646 89  6.130481946145652 BM25
64 Q0 CACM-2712 90  6.124280735649006 BM25
64 Q0 CACM-2855 91  6.074382042109339 BM25
64 Q0 CACM-1877 92  6.038380942441831 BM25
64 Q0 CACM-1727 93  6.028250744791078 BM25
64 Q0 CACM-1972 94  6.02394879462613 BM25
64 Q0 CACM-1014 95  6.022448992551534 BM25
64 Q0 CACM-2648 96  6.019800318637191 BM25
64 Q0 CACM-2920 97  6.010819258515784 BM25
64 Q0 CACM-1787 98  6.009345843807036 BM25
64 Q0 CACM-0602 99  5.993408789690351 BM25
64 Q0 CACM-2406 100  5.987967931894079 BM25
