14 Q0 CACM-1724 1  9.313226153019642 BM25
14 Q0 CACM-2348 2  8.901345334740054 BM25
14 Q0 CACM-2679 3  8.27555713528768 BM25
14 Q0 CACM-3075 4  8.2084676258601 BM25
14 Q0 CACM-0862 5  7.649196372464741 BM25
14 Q0 CACM-0856 6  7.614993946481552 BM25
14 Q0 CACM-0132 7  7.5891442206198825 BM25
14 Q0 CACM-2563 8  7.5891442206198825 BM25
14 Q0 CACM-0662 9  7.529423903662622 BM25
14 Q0 CACM-0701 10  7.529423903662622 BM25
14 Q0 CACM-0853 11  7.529423903662622 BM25
14 Q0 CACM-2397 12  7.4706361476730585 BM25
14 Q0 CACM-0841 13  7.3557722877287555 BM25
14 Q0 CACM-0860 14  7.234861741707569 BM25
14 Q0 CACM-0677 15  7.128080775990052 BM25
14 Q0 CACM-0865 16  6.194185619007316 BM25
14 Q0 CACM-0857 17  6.16995487727513 BM25
14 Q0 CACM-3164 18  5.905770426591808 BM25
14 Q0 CACM-0861 19  5.853281047714045 BM25
14 Q0 CACM-2716 20  5.494941369278599 BM25
14 Q0 CACM-2017 21  5.421236589457294 BM25
14 Q0 CACM-2108 22  5.048473314710744 BM25
14 Q0 CACM-2146 23  4.998753265461478 BM25
14 Q0 CACM-2176 24  4.5645260062775685 BM25
14 Q0 CACM-1956 25  4.5164319739020256 BM25
14 Q0 CACM-1117 26  3.9478717442877675 BM25
14 Q0 CACM-0851 27  3.8123244143917168 BM25
14 Q0 CACM-1630 28  3.714954191522046 BM25
14 Q0 CACM-1325 29  3.289079594602584 BM25
14 Q0 CACM-1930 30  3.2196762279376405 BM25
14 Q0 CACM-3087 31  3.15666333943044 BM25
14 Q0 CACM-1527 32  2.845472435931541 BM25
14 Q0 CACM-2051 33  2.703489544848096 BM25
14 Q0 CACM-3132 34  2.61823754914429 BM25
14 Q0 CACM-2976 35  2.429722120273027 BM25
14 Q0 CACM-2819 36  2.409342742704999 BM25
14 Q0 CACM-3156 37  2.0523025830371893 BM25
14 Q0 CACM-2816 38  1.948425071482013 BM25
14 Q0 CACM-2863 39  1.8958922729559426 BM25
14 Q0 CACM-2876 40  1.8706681459796024 BM25
14 Q0 CACM-2263 41  1.814027361125172 BM25
14 Q0 CACM-2674 42  1.806260247919805 BM25
14 Q0 CACM-2957 43  1.8018375122132977 BM25
14 Q0 CACM-2450 44  1.7787485650973487 BM25
14 Q0 CACM-0270 45  1.7771410247830395 BM25
14 Q0 CACM-2890 46  1.7445491226778145 BM25
14 Q0 CACM-2964 47  1.7388419217864772 BM25
14 Q0 CACM-0371 48  1.7385050924112595 BM25
14 Q0 CACM-2882 49  1.71489346045445 BM25
14 Q0 CACM-2715 50  1.7084281586759018 BM25
14 Q0 CACM-2289 51  1.6780342281981913 BM25
14 Q0 CACM-0307 52  1.6551137298388796 BM25
14 Q0 CACM-1191 53  1.64219103836478 BM25
14 Q0 CACM-1796 54  1.6344849992778998 BM25
14 Q0 CACM-0507 55  1.6169417292425208 BM25
14 Q0 CACM-3037 56  1.6074728574354178 BM25
14 Q0 CACM-2627 57  1.6013064995991309 BM25
14 Q0 CACM-3131 58  1.5951428589556127 BM25
14 Q0 CACM-2817 59  1.5865666052182568 BM25
14 Q0 CACM-0776 60  1.5804907632044038 BM25
14 Q0 CACM-2007 61  1.5411417458581846 BM25
14 Q0 CACM-1952 62  1.5166943313637116 BM25
14 Q0 CACM-1342 63  1.5047591956536506 BM25
14 Q0 CACM-1660 64  1.5047591956536506 BM25
14 Q0 CACM-2902 65  1.492004579760856 BM25
14 Q0 CACM-1551 66  1.480387455592742 BM25
14 Q0 CACM-2226 67  1.476868193808495 BM25
14 Q0 CACM-2973 68  1.4510142384383413 BM25
14 Q0 CACM-2417 69  1.4477944440466723 BM25
14 Q0 CACM-3166 70  1.4367548274075093 BM25
14 Q0 CACM-2830 71  1.4261981583244272 BM25
14 Q0 CACM-1953 72  1.4156398354588862 BM25
14 Q0 CACM-2950 73  1.4069211100980148 BM25
14 Q0 CACM-3017 74  1.4032648461539639 BM25
14 Q0 CACM-2997 75  1.3865527140010514 BM25
14 Q0 CACM-3006 76  1.3804566298690792 BM25
14 Q0 CACM-2884 77  1.3801014911235476 BM25
14 Q0 CACM-2505 78  1.3749248740726576 BM25
14 Q0 CACM-1619 79  1.356710216021552 BM25
14 Q0 CACM-3151 80  1.3447903989193235 BM25
14 Q0 CACM-2362 81  1.336486429486144 BM25
14 Q0 CACM-1873 82  1.3279693302939315 BM25
14 Q0 CACM-2691 83  1.3156431970977434 BM25
14 Q0 CACM-2767 84  1.2977777887885538 BM25
14 Q0 CACM-2273 85  1.2972114354739748 BM25
14 Q0 CACM-1658 86  1.2947368837736524 BM25
14 Q0 CACM-2081 87  1.2890081518105905 BM25
14 Q0 CACM-2337 88  1.2774164140122775 BM25
14 Q0 CACM-2283 89  1.2625196251313835 BM25
14 Q0 CACM-2490 90  1.256186314588951 BM25
14 Q0 CACM-2142 91  1.253966640010663 BM25
14 Q0 CACM-3163 92  1.2499492255808802 BM25
14 Q0 CACM-2181 93  1.2440028873286395 BM25
14 Q0 CACM-2426 94  1.2351765056850774 BM25
14 Q0 CACM-2888 95  1.213397974874562 BM25
14 Q0 CACM-1924 96  1.2102295993368122 BM25
14 Q0 CACM-2454 97  1.2048376819861026 BM25
14 Q0 CACM-2959 98  1.2016000935804325 BM25
14 Q0 CACM-2718 99  1.1841865767280226 BM25
14 Q0 CACM-3067 100  1.158298538568017 BM25
