12 Q0 CACM-3127 1  16.20463335262638 BM25
12 Q0 CACM-3068 2  9.64432340856637 BM25
12 Q0 CACM-2246 3  9.51225974230122 BM25
12 Q0 CACM-1461 4  8.718787620625987 BM25
12 Q0 CACM-1462 5  8.451863801952038 BM25
12 Q0 CACM-1930 6  8.245040229085648 BM25
12 Q0 CACM-2111 7  8.131117391039686 BM25
12 Q0 CACM-1728 8  7.772113846113108 BM25
12 Q0 CACM-1247 9  7.573532772179677 BM25
12 Q0 CACM-2867 10  7.573532772179677 BM25
12 Q0 CACM-2317 11  7.502412341386176 BM25
12 Q0 CACM-1750 12  7.437277433541432 BM25
12 Q0 CACM-2482 13  7.4189626378365325 BM25
12 Q0 CACM-2372 14  7.365029413427017 BM25
12 Q0 CACM-2740 15  7.281871276148989 BM25
12 Q0 CACM-2840 16  7.281268494722063 BM25
12 Q0 CACM-2319 17  7.267941693143398 BM25
12 Q0 CACM-2597 18  7.196948702901185 BM25
12 Q0 CACM-2069 19  7.1240065353924695 BM25
12 Q0 CACM-1680 20  7.113721374161633 BM25
12 Q0 CACM-2080 21  7.081719900306229 BM25
12 Q0 CACM-3025 22  7.023414060786181 BM25
12 Q0 CACM-2379 23  7.001502481311512 BM25
12 Q0 CACM-2424 24  6.941563977135468 BM25
12 Q0 CACM-1747 25  6.925753720093358 BM25
12 Q0 CACM-3196 26  6.836457096323006 BM25
12 Q0 CACM-2320 27  6.7738040458360755 BM25
12 Q0 CACM-2629 28  6.767104215802911 BM25
12 Q0 CACM-2621 29  6.631316106326815 BM25
12 Q0 CACM-2151 30  6.559405939601059 BM25
12 Q0 CACM-1751 31  6.453135728790428 BM25
12 Q0 CACM-2950 32  6.453135728790428 BM25
12 Q0 CACM-2138 33  6.2300397443085895 BM25
12 Q0 CACM-2632 34  6.199186951478477 BM25
12 Q0 CACM-1324 35  6.140142864076652 BM25
12 Q0 CACM-1923 36  6.12388262031369 BM25
12 Q0 CACM-2624 37  6.012247043117064 BM25
12 Q0 CACM-2541 38  6.005466090165815 BM25
12 Q0 CACM-2378 39  5.989896396486148 BM25
12 Q0 CACM-3174 40  5.989349522106873 BM25
12 Q0 CACM-3141 41  5.924072313065452 BM25
12 Q0 CACM-2358 42  5.914318325041224 BM25
12 Q0 CACM-0322 43  5.8763159463442936 BM25
12 Q0 CACM-2522 44  5.868670917729043 BM25
12 Q0 CACM-2777 45  5.848297428917496 BM25
12 Q0 CACM-1226 46  5.830788173957789 BM25
12 Q0 CACM-1951 47  5.758108353934986 BM25
12 Q0 CACM-1752 48  5.655912098835816 BM25
12 Q0 CACM-3026 49  5.521667291504822 BM25
12 Q0 CACM-1236 50  5.458652176391214 BM25
12 Q0 CACM-2036 51  5.27202021687402 BM25
12 Q0 CACM-3028 52  5.27202021687402 BM25
12 Q0 CACM-1892 53  5.239087772348654 BM25
12 Q0 CACM-3137 54  5.191066459023162 BM25
12 Q0 CACM-2374 55  5.0940725762102925 BM25
12 Q0 CACM-2796 56  5.037877232310449 BM25
12 Q0 CACM-2297 57  4.999907028188187 BM25
12 Q0 CACM-1472 58  4.965370491445704 BM25
12 Q0 CACM-1755 59  4.962164138231634 BM25
12 Q0 CACM-1069 60  4.925154632161697 BM25
12 Q0 CACM-1591 61  4.908223612061389 BM25
12 Q0 CACM-2625 62  4.842650156730835 BM25
12 Q0 CACM-2868 63  4.821396019378652 BM25
12 Q0 CACM-2184 64  4.805325567199598 BM25
12 Q0 CACM-2920 65  4.740633791434 BM25
12 Q0 CACM-2357 66  4.673532030105663 BM25
12 Q0 CACM-2972 67  4.658827019676809 BM25
12 Q0 CACM-3006 68  4.542394231813528 BM25
12 Q0 CACM-2095 69  4.52355222877938 BM25
12 Q0 CACM-3050 70  4.467952579064985 BM25
12 Q0 CACM-1050 71  4.459507339757001 BM25
12 Q0 CACM-1464 72  4.260572590717942 BM25
12 Q0 CACM-3105 73  4.193084213992407 BM25
12 Q0 CACM-2536 74  4.179671629785011 BM25
12 Q0 CACM-2622 75  4.179389459928786 BM25
12 Q0 CACM-1647 76  4.177023562926651 BM25
12 Q0 CACM-2345 77  4.152197000406507 BM25
12 Q0 CACM-2311 78  4.114898845238115 BM25
12 Q0 CACM-2407 79  4.068200807590223 BM25
12 Q0 CACM-2219 80  4.027452987110886 BM25
12 Q0 CACM-0696 81  4.008148303474899 BM25
12 Q0 CACM-1519 82  4.002343804317704 BM25
12 Q0 CACM-2283 83  3.9662849555788746 BM25
12 Q0 CACM-2582 84  3.9644354631968755 BM25
12 Q0 CACM-2479 85  3.959443495131056 BM25
12 Q0 CACM-1534 86  3.9076093801090814 BM25
12 Q0 CACM-3150 87  3.88286004196829 BM25
12 Q0 CACM-1877 88  3.8798091154024217 BM25
12 Q0 CACM-1912 89  3.8684992352044327 BM25
12 Q0 CACM-1854 90  3.852397534224365 BM25
12 Q0 CACM-1959 91  3.848804739528041 BM25
12 Q0 CACM-2849 92  3.7465181135117467 BM25
12 Q0 CACM-1341 93  3.718037976673701 BM25
12 Q0 CACM-2852 94  3.710296436622884 BM25
12 Q0 CACM-1517 95  3.6957313129481815 BM25
12 Q0 CACM-2535 96  3.6957313129481815 BM25
12 Q0 CACM-2542 97  3.683249027522143 BM25
12 Q0 CACM-2882 98  3.678748616566167 BM25
12 Q0 CACM-1810 99  3.670850775793367 BM25
12 Q0 CACM-2583 100  3.6612995550337075 BM25
